,URL,Title,Type,Floorsize,Carpet_area,Price_per_sqft,Price,Status,No_Of_Bathrooms,Is_new,Description,Facing,Furnishing_status,Locality,About_locality,Amenities_list
431,https://www.makaan.com/mumbai/s-raheja-z-16-phase-i-in-bandra-west-20064317/2bhk-2t-1100-sqft-apartment,"1100 sq ft 2 BHK 2T NorthEast facing Apartment for sale at Rs 4.80 crore in S Raheja Z 16 Phase I in Bandra West, Mumbai",2 BHK Apartment ,"1,100 sq ft",780 sq ft,"43,636/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",48000000,Ready to move,2,Resale,"It’s a 2 bhk multistorey apartment situated in S Raheja Z 16 Phase I, Bandra West. It has an area of 1100 sqft with a carpet area of 780 sqft . The property is available at a price of Rs. 4.80 cr . It is an unfurnished property. It is northeast facing property. The site is in close proximity to various civic utilities. Please contact for more details.",NorthEast,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', ""Children's play area"", 'Swimming Pool', 'Gas connection', 'Car Parking', 'Gymnasium', 'Intercom', 'Lift(s)']"
432,https://www.makaan.com/mumbai/ekta-world-westbay-in-bandra-west-15621859/3bhk-3t-1212-sqft-apartment,"1212 sq ft 3 BHK 3T Completed property Apartment for sale at Rs 5.50 crore in Ekta WestBay 15th floor in Bandra West, Mumbai",3 BHK Apartment ,"1,212 sq ft",1185 sq ft,"45,379/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",55000000,Under Construction,3,,"Well designed 3 bhk multistorey apartment is available at a prime location in Ekta World WestBay. It has an area of 1212 sqft with a carpet area of 1185 sqft . The property is available at a price of Rs. 5.50 cr . It is on 15th floor. The building has a total of 22 floor(s). The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details.",,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['ATM', 'Shopping Mall', 'Club House', 'Hospital', 'School', 'Full Power Backup', 'Vaastu Compliant', ""Children's play area"", 'Swimming Pool', 'Staff Quarter', '24 X 7 Security', 'Car Parking', 'Gymnasium', 'Jogging Track', 'Lift(s)']"
433,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20510250/3bhk-3t-1210-sqft-apartment,"1210 sq ft 3 BHK 3T NorthEast facing Apartment for sale at Rs 6.00 crore in Project in Bandra West, Mumbai",3 BHK Apartment ,"1,210 sq ft",1050 sq ft,"49,586/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",60000000,Ready to move,3,Resale,"This spacious 3 bhk multistorey apartment is available for sale and is located in the heart of Bandra West. It has a built-up area of 1210 sqft and is priced at Rs. 6.00 cr . The house is furnished. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 ac and 1 bed. It is facing northeast direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. If you are interested, please contact us for more details.",NorthEast,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Sofa', 'Microwave', 'Refrigerator', 'Full Power Backup', 'BED', 'AC', 'TV', 'Washing Machine', 'Dining Table', 'Lift(s)']"
434,https://www.makaan.com/mumbai/kripa-oneness-allure-in-bandra-west-20850015/3bhk-1063-sqft-apartment,"1063 sq ft 3 BHK Apartment for sale at Rs 5.85 crore in Kripa Allure in Bandra West, Mumbai",3 BHK Apartment ,"1,063 sq ft",,"55,000/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",58465000,Ready to move,,New,"It’s a 3 bhk multistorey apartment situated in Kripa Oneness Allure, Bandra West. It has an area of 1063 sqft . The property is available at a price of Rs. 5.85 cr . The house is unfurnished. It has sewage treatment plant as well as fire fighting system. The project also has landscape garden and tree planting, entrance lobby, rain water harvesting, reserved parking, solid waste management and disposal, open parking, water conservation, rain water harvesting and children's play area. This residential property is ready-to-move-in. It is well connected to the city areas. If you are interested, please contact us for more details.",,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Rain Water Harvesting', 'Club House', 'Indoor Games', ""Children's play area"", '24 X 7 Security', 'Car Parking', 'Gymnasium', 'Intercom', 'Lift(s)']"
435,https://www.makaan.com/mumbai/builder-project-in-bandra-west-21154867/9000-sqft-plot,"9000 sq ft East facing Completed property Plot for sale at Rs 80.00 crore in Project in Bandra West, Mumbai", Residential Plot ,"9,000 sq ft",,"88,888/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",800000000,Ready to move,,New,"Property located in linking road. one of the hotspot shopping destinations in Bandra west. More About This Property 1000 Square yard Plot for sale in Bandra West, Mumbai. This land has a dimension of 30.0 mt length 30.0 mt width. Price. This is a corner plot. The plot is East facing. There are 3 open sides for this plot. The width of the facing road is 30.0 mt. This residential land also has a boundary wall. The maximum floor allowed for construction on this plot is 15. The most popular landmarks near this plot are Bali Guitar Academy, St Joseph's Convent High School, Bandra west., and Ray's Cafe & Pizzeria",East,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,['Lift(s)']
436,https://www.makaan.com/mumbai/swaraj-homes-sea-mist-apartment-in-bandra-west-21207197/4bhk-4t-2550-sqft-apartment,"2550 sq ft 4 BHK 4T Apartment for sale at Rs 12.99 crore in Swaraj Homes Sea Mist Apartment 9th floor in Bandra West, Mumbai",4 BHK Apartment ,"2,550 sq ft",2100 sq ft,"50,941/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",129900000,Ready to move,4,,"Low maitenance, very close to hospitals, train stations, airport, and places of prayers, and good schools and colleges. Also a park closeby.
Fully done up ready to move in in is luxurious apartment, hugh end finishes, italian marble and italian wall coverings.",,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['BED', 'Dining Table', 'Microwave', 'Vaastu Compliant', 'Wifi', 'TV', 'Intercom', 'Lift(s)', 'Refrigerator', ""Children's play area"", 'Washing Machine', '24 X 7 Security', 'Car Parking', 'Full Power Backup', 'Wardrobe', 'AC', 'Gas connection', 'Sofa', 'Maintenance Staff']"
437,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20607403/2bhk-2t-850-sqft-apartment,"850 sq ft 2 BHK 2T West facing Completed property Apartment for sale at Rs 3.00 crore in Project in Bandra West, Mumbai",2 BHK Apartment ,850 sq ft,700 sq ft,"35,294/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",30000000,Ready to move,2,Resale,"It’s a 2 bhk multistorey apartment situated in Bandra West, Mumbai. It has a salable area of 850 sqft and is available at a price of Rs. 35,294 per sqft. The house is unfurnished. It is facing west direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact us for more details.",West,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'Intercom']"
438,https://www.makaan.com/mumbai/builder-project-in-bandra-west-11710453/1bhk-2t-720-sqft-apartment,"720 sq ft 1 BHK 2T Apartment for sale at Rs 2.50 crore in Project in Bandra West, Mumbai",1 BHK Apartment ,720 sq ft,550 sq ft,"34,722/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",25000000,Ready to move,2,Resale,It has a built-up area of 720 sqft and is priced at Rs. 2.50 cr . The house is semi-furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact for more details.,,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,['Full Power Backup']
439,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20746632/3bhk-3t-1380-sqft-apartment,"1380 sq ft 3 BHK 3T SouthEast facing Apartment for sale at Rs 5.50 crore in Project 8th floor in Bandra West, Mumbai",3 BHK Apartment ,"1,380 sq ft",1260 sq ft,"39,855/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",55000000,Ready to move,3,,"The house is semi-furnished. It has 3 wardrobe, 3 ac, 3 bed and 1 modular kitchen. Its main door is facing southeast direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. If you are interested, please contact us for more details.",SouthEast,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Landscaped Gardens', 'BED', ""Children's play area"", 'Wardrobe', 'AC', '24 X 7 Security', 'Car Parking', 'Gymnasium', 'Lift(s)']"
440,https://www.makaan.com/mumbai/s-raheja-z-16-phase-i-in-bandra-west-20850062/2bhk-782-sqft-apartment,"782 sq ft 2 BHK Apartment for sale at Rs 4.50 crore in S Raheja Z 16 Phase I in Bandra West, Mumbai",2 BHK Apartment ,782 sq ft,,"57,544/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",45000000,Under Construction,,New,"Well designed 2 bhk multistorey apartment is available at a prime location in S Raheja Z 16 Phase I. It has a built-up area of 782 sqft and is priced at Rs. 4.50 cr . The house is unfurnished. It has fire fighting system as well as water conservation, rain water harvesting. The project also has gymnasium, power_backup, cctv, 24x7 water supply, car parking, solid waste management and disposal, swimming pool and closed car parking. This residential complex is under-construction as of now. The expected completion date is 01/06/2024. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness.",,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'Swimming Pool', 'Car Parking', 'Gymnasium', 'Lift(s)']"
441,https://www.makaan.com/mumbai/sandhu-builders-palace-a-wing-in-bandra-west-13048529/5bhk-5t-8500-sqft-apartment,"8500 sq ft 5 BHK 5T East facing Apartment for sale at Rs 30.00 crore in Sandhu Palace A Wing 70th floor in Bandra West, Mumbai",5 BHK Apartment ,"8,500 sq ft",6539 sq ft,,300000000,Ready to move,5,,"5 bhk , 8500 sqft , Pali Hill , ready possession , oc received , no gst , posh location , elite people , luxury at economy , full amenities , integrated towers , all round connectivity",East,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Swimming Pool', 'Jogging Track', 'Vaastu Compliant', 'Indoor Games', 'Multipurpose Room', 'Intercom', 'Lift(s)', 'Rain Water Harvesting', ""Children's play area"", '24 X 7 Security', 'Car Parking', 'Gymnasium', 'Club House', 'Full Power Backup', 'Sports Facility', 'Wardrobe', 'Gas connection', 'Cafeteria', 'Maintenance Staff']"
442,https://www.makaan.com/mumbai/builder-project-in-bandra-west-14010918/2bhk-1t-570-sqft-apartment,"570 sq ft 2 BHK 1T Apartment for sale at Rs 2.01 crore in Project in Bandra West, Mumbai",2 BHK Apartment ,570 sq ft,500 sq ft,"35,263/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",20100000,Ready to move,1,Resale,"A 2 bhk property is available for sale in Bandra West, Mumbai. It has an area of 570 sqft with a carpet area of 500 sqft . The property is available at a price of Rs. 2.01 cr . The house is furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is well connected to the city areas. Contact us for more details.",,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,['Wardrobe']
443,https://www.makaan.com/mumbai/supreme-universal-evana-in-bandra-west-20997754/2bhk-2t-758-sqft-apartment,"758 sq ft 2 BHK 2T North facing Apartment for sale at Rs 4.30 crore in Supreme Evana in Bandra West, Mumbai",2 BHK Apartment ,758 sq ft,,"56,728/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",43000000,Under Construction,2,New,"Property for sale in Bandra West, Mumbai. This 2 BHK Apartment is located in Mumbai's most promising location. It is on floor 15. The total number of floors in this building is 25. The built-up area is 758 Square feet. The property has 2 bedrooms and 2 bathroom. This unit enjoys a good view and is a North facing property. This residential building in Bandra West, Mumbai has lift facility. There is dedicated space for sports amenities such as sports facility. Kids too have access to a kids area. Other amenities include Gym, Garden, Sports Facility, Swimming Pool, Intercom, Clubhouse, Community Hall. This property also enjoys power backup facility. Regular water supply is available. This is a gated community. This Apartment is strategically located within close distance of famous healthcare centres such as Ojas Eye Hospital, Holy Family Multispeciality Hospital Bandra, and Lilavati Hospital And Research Centre. Schools like Duruelo Convent High School, Bali Guitar Academy, and St Joseph's Convent High School, Bandra west. are also nearby",North,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Club House', 'Full Power Backup', 'Sports Facility', ""Children's play area"", 'Swimming Pool', 'Gas connection', 'Gymnasium', 'Intercom', 'Lift(s)']"
444,https://www.makaan.com/mumbai/builder-project-in-bandra-west-19308211/4bhk-4t-4200-sqft-apartment,"4200 sq ft 4 BHK 4T East facing Apartment for sale at Rs 13.75 crore in Project in Bandra West, Mumbai",4 BHK Apartment ,"4,200 sq ft",2600 sq ft,"32,738/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",137500000,Ready to move,4,Resale,"BEAUTIFULLY DONE UP FLAT 2300 + 300 TERRACE IN A POSH TOWER LOCATED 29TH ROAD , NEAR SCHOOLS , COLLEGES , MALLS MARKET ETC, WE HAVE MANY MORE OPTIONS  More About This Property Looking for a 4 BHK Apartment for sale in Mumbai? Your search ends here. Buy this 4 BHK property in Mumbai's finest location, Bandra West. It is on floor 9 out of 12 floors. The built up area of this property is 4200 Square feet. It is spacious for a family and this property has a carpet area of 2600 Square feet. This property is East facing. There are 4 bedrooms and 4 bathroom. The Apartment has lift facility. It is a thoroughly safe premise with cctv facility. Other facilities include amenities like Gym, Garden, Intercom. This property has power backup facility. Regular water supply is available. It is also equipped with a dedicated kids area. This is a gated community. There are a number of reputed schools in the vicinity such as St. Josephs Convent Primary School, Arya Vidya Mandir High School, and Arya Vidya Mandir. Medical facility is also close at hand with names like Lilavati Hospital And Research Centre, P. D. Hinduja Hospital & Medical Research Centre, and Holy Family Hospital",East,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', ""Children's play area"", 'Dining Table', 'Gas connection', 'AC', 'Gymnasium', 'Intercom', 'Lift(s)']"
445,https://www.makaan.com/mumbai/builder-project-in-bandra-west-21172596/2bhk-2t-1000-sqft-apartment,"1000 sq ft 2 BHK 2T East facing Completed property Apartment for sale at Rs 5.75 crore in Project in Bandra West, Mumbai",2 BHK Apartment ,"1,000 sq ft",750 sq ft,"57,500/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",57500000,Ready to move,2,Resale,"A 2 bhk property is available for sale in Bandra West, Mumbai. It has a salable area of 1000 sqft and is available at a price of Rs. 57,500 per sqft. The house is semi-furnished. It has 1 tv, 1 refrigerator, 1 sofa and 1 dining table. It also has 1 ac and 1 bed. It is east facing property. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation.",East,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Refrigerator', 'Full Power Backup', 'BED', 'AC', 'TV', 'Sofa', 'Dining Table', 'Intercom', 'Lift(s)']"
446,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20602846/3bhk-3t-2451-sqft-apartment,"2451 sq ft 3 BHK 3T North facing Apartment for sale at Rs 9.50 crore in Project in Bandra West, Mumbai",3 BHK Apartment ,"2,451 sq ft",1450 sq ft,"38,759/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",95000000,Ready to move,3,Resale,"It’s a 3 bhk multistorey apartment situated in Bandra West, Mumbai. It has a salable area of 2451 sqft and is available at a price of Rs. 38,759 per sqft. The house is furnished. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 ac and 1 bed. Its main door is facing north direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact for more details.",North,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Sofa', 'Microwave', 'Refrigerator', 'Full Power Backup', 'BED', 'Dining Table', 'AC', 'TV', 'Washing Machine', 'Gymnasium', 'Intercom', 'Lift(s)']"
447,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20130518/3bhk-3t-2500-sqft-apartment,"2500 sq ft 3 BHK 3T Completed property Apartment for sale at Rs 8.25 crore in Project in Bandra West, Mumbai",3 BHK Apartment ,"2,500 sq ft",1500 sq ft,"33,000/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",82500000,Ready to move,3,Resale,"It’s a 3 bhk multistorey apartment situated in Bandra West. It has a built-up area of 2500 sqft and is priced at Rs. 8.25 cr . The house is semi-furnished. It has 1 sofa, 1 microwave, 1 dining table and 1 gas connection. It also has 1 bed. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities.",,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Microwave', 'BED', 'Gas connection', 'Sofa', 'Dining Table', 'Lift(s)']"
448,https://www.makaan.com/mumbai/builder-project-in-bandra-west-21229741/3bhk-3t-1300-sqft-apartment,"1300 sq ft 3 BHK 3T West facing Apartment for sale at Rs 5.00 crore in Project in Bandra West, Mumbai",3 BHK Apartment ,"1,300 sq ft",1200 sq ft,"38,461/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",50000000,Ready to move,3,Resale,Well designed 3 bhk multistorey apartment is available at a prime location in Bandra West. It has an area of 1300 sqft with a carpet area of 1200 sqft . The property is available at a price of Rs. 5.00 cr . The house is semi-furnished. It is facing west direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact us for more details.,West,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'BED', 'AC', 'Dining Table', 'Lift(s)']"
449,https://www.makaan.com/mumbai/builder-project-in-bandra-west-21224648/4bhk-4t-3638-sqft-apartment,"3638 sq ft 4 BHK 4T West facing Apartment for sale at Rs 18.00 crore in Project in Bandra West, Mumbai",4 BHK Apartment ,"3,638 sq ft",3538 sq ft,"49,477/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",180000000,Ready to move,4,Resale,"It’s a 4 bhk multistorey apartment situated in Bandra West, Mumbai. It has a built-up area of 3638 sqft and is priced at Rs. 18.00 cr . The house is semi-furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. Kindly call us for details.",West,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'BED', 'AC', 'Dining Table', 'Lift(s)']"
450,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20520431/3bhk-5t-1800-sqft-apartment,"1800 sq ft 3 BHK 5T East facing Completed property Apartment for sale at Rs 7.80 crore in Project in Bandra West, Mumbai",3 BHK Apartment ,"1,800 sq ft",1300 sq ft,"43,333/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",78000000,Ready to move,5,Resale,"3 BHK Apartment for sale in Bandra West, Mumbai - contact now, for details about the most coveted property. This 3 BHK unit is available in Bandra West and offers a premium lifestyle at the best price. It is a desired purchase for any homebuyer in Bandra West. It is on floor 9. The total number of floors is 16. It is a good, spacious Apartment unit with carpet area of 1300 Square feet. The built-up area is 1800 Square feet. This spacious property has provision for a servant room. There are 3 bedrooms and 5 bathroom. The property is East-facing. This building is equipped with lift. This is a gated community. It is a thoroughly secure premise with cctv facility. Other facilities include provisions for Gym, Garden, Swimming Pool, Intercom, Community Hall. This property also enjoys power backup facility. Regular water supply is available. A dedicated kids area is also available. This property is at a walking distance from Holy Family Multispeciality Hospital Bandra, Lilavati Hospital And Research Centre, and Ojas Eye Hospital. The city's best schools such as Bali Guitar Academy, St Joseph's Convent High School, Bandra west., and Duruelo Convent High School are near your residential property",East,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Sofa', 'Microwave', 'Refrigerator', 'Full Power Backup', 'BED', ""Children's play area"", 'Dining Table', 'Swimming Pool', 'AC', 'Gas connection', 'TV', 'Washing Machine', 'Gymnasium', 'Intercom', 'Lift(s)']"
451,https://www.makaan.com/mumbai/swaraj-homes-rachael-apartment-in-bandra-west-20722114/2bhk-2t-850-sqft-apartment,"850 sq ft 2 BHK 2T Apartment for sale at Rs 3.50 crore in Swaraj Homes Rachael Apartment in Bandra West, Mumbai",2 BHK Apartment ,850 sq ft,700 sq ft,"41,176/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",35000000,Ready to move,2,Resale,"Excellent Location . Good Community and society . Well maintained and done up flat More About This Property One of the finest property in Bandra West is now available for sale. This is a 2 BHK Apartment. Make it yours now. It is on floor 4. It is a 7 storeyed building. This Apartment is spacious with a built-up area of 850 Square feet. The carpet area is 700 Square feet. There are 2 bedrooms and 2 bathroom. Lift facility is also available. This is a gated community. This property is equipped with cctv facility. Other facilities include Intercom. This property also enjoys power backup facility. This project has regular water supply. This property ensures you are a quick distance away from the city's best schools such as Bali Guitar Academy, St Joseph's Convent High School, Bandra west., and Duruelo Convent High School. It is also close to good and reputed hospitals like Holy Family Multispeciality Hospital Bandra, Lilavati Hospital And Research Centre, and Ojas Eye Hospital",,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'AC', 'Gas connection', 'Intercom', 'Lift(s)']"
452,https://www.makaan.com/mumbai/v-raheja-grand-bay-in-bandra-west-18126453/3bhk-3t-1750-sqft-apartment,"1750 sq ft 3 BHK 3T West facing Apartment for sale at Rs 5.75 crore in V Raheja Grand Bay 20th floor in Bandra West, Mumbai",3 BHK Apartment ,"1,750 sq ft",1300 sq ft,"32,857/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",57500000,Ready to move,3,,"A spacious 3 bhk multistorey apartment is available for sale in V Raheja Grand Bay, Bandra West, Mumbai. It has a built-up area of 1750 sqft and is priced at Rs. 5.75 cr (negotiable). The house is unfurnished. It is located on the 20th floor(out of a total of 22 floor(s)). Its main door is facing west direction. The property is in a complex owned by a co-operative society. This residential property is ready-to-move-in. The site is in close proximity to various civic utilities. Please contact for more details.",West,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Landscaped Gardens', ""Children's play area"", 'Swimming Pool', '24 X 7 Security', 'Car Parking', 'Gymnasium', 'Lift(s)']"
453,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20531878/3bhk-3t-1254-sqft-apartment,"1254 sq ft 3 BHK 3T East facing Apartment for sale at Rs 4.90 crore in Project in Bandra West, Mumbai",3 BHK Apartment ,"1,254 sq ft",965 sq ft,"39,074/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",49000000,Ready to move,3,Resale,This spacious 3 bhk multistorey apartment is available for sale and is located in the heart of Bandra West. It is a semi-furnished property. Its main door is facing east direction. It is a ready-to-move-in property. The site is in close proximity to various civic utilities.,East,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'AC', 'Intercom', 'Lift(s)']"
454,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20607343/3bhk-3t-1250-sqft-apartment,"1250 sq ft 3 BHK 3T East facing Completed property Apartment for sale at Rs 5.50 crore in Project in Bandra West, Mumbai",3 BHK Apartment ,"1,250 sq ft",1050 sq ft,"44,000/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",55000000,Ready to move,3,Resale,"It has a built-up area of 1250 sqft and is priced at Rs. 5.50 cr . It is a semi-furnished property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Contact us for more details.",East,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'AC', 'Gas connection', 'Intercom', 'Lift(s)']"
